_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
3839,2025,10,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,8981.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,8981.0,False,True,2025-10
3840,2025,10,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,301.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,301.0,False,True,2025-10
3841,2025,10,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4138.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,4138.0,False,True,2025-10
3842,2025,10,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1116.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,1116.0,False,True,2025-10
4019,2025,11,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7020.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,7020.0,False,True,2025-11
4020,2025,11,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1219.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,1219.0,False,True,2025-11
4021,2025,11,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,8898.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,8898.0,False,True,2025-11
4022,2025,11,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,293.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,293.0,False,True,2025-11
4023,2025,11,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4086.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,4086.0,False,True,2025-11
4024,2025,11,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1084.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,1084.0,False,True,2025-11
4201,2025,12,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7967.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,7967.0,False,True,2025-12
4202,2025,12,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1427.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,1427.0,False,True,2025-12
4203,2025,12,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9613.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,9613.0,False,True,2025-12
4204,2025,12,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,306.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,306.0,False,True,2025-12
4205,2025,12,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4408.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,4408.0,False,True,2025-12
4206,2025,12,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1141.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,1141.0,False,True,2025-12
4383,2026,1,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,8346.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,8346.0,False,True,2026-01
4384,2026,1,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1248.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,1248.0,False,True,2026-01
4385,2026,1,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9397.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,9397.0,False,True,2026-01
4386,2026,1,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,317.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,317.0,False,True,2026-01
4387,2026,1,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4649.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,4649.0,False,True,2026-01
4388,2026,1,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1069.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,1069.0,False,True,2026-01
